ProductAsin,Country,Date,Is_Verified,Rating_Score,Review_Date,Varient_Colour,Size,VariantAsin
B09G9J5JZX,United Arab Emirates,10/18/2022,TRUE,1,d Arab Emirates on 18 October 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,10/12/2022,TRUE,1,d Arab Emirates on 12 October 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,11/21/2021,TRUE,5,d Arab Emirates on 21 November 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,9/9/2023,TRUE,1,d Arab Emirates on 9 September 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,2/18/2022,TRUE,5,d Arab Emirates on 18 February 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,12/3/2021,TRUE,2,d Arab Emirates on 3 December 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,12/14/2021,TRUE,3,d Arab Emirates on 14 December 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,10/7/2021,TRUE,5,d Arab Emirates on 7 October 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,1/16/2022,TRUE,5,d Arab Emirates on 16 January 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,6/21/2023,TRUE,4,d Arab Emirates on 21 June 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,10/24/2023,TRUE,5,d Arab Emirates on 24 October 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,4/27/2022,TRUE,5,d Arab Emirates on 27 April 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,6/12/2023,TRUE,5,d Arab Emirates on 12 June 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,4/28/2024,TRUE,1,d Arab Emirates on 28 April 2024,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,7/10/2023,TRUE,5,d Arab Emirates on 10 July 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,8/9/2023,TRUE,5,d Arab Emirates on 9 August 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,3/2/2022,TRUE,4,d Arab Emirates on 2 March 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,4/4/2023,TRUE,5,d Arab Emirates on 4 April 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,4/25/2023,TRUE,5,d Arab Emirates on 25 April 2023,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,1/18/2024,TRUE,5,d Arab Emirates on 18 January 2024,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,1/12/2022,TRUE,5,d Arab Emirates on 12 January 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,12/19/2021,TRUE,4,d Arab Emirates on 19 December 2021,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,11/26/2021,TRUE,4,d Arab Emirates on 26 November 2021,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,1/27/2022,TRUE,4,d Arab Emirates on 27 January 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,11/30/2021,TRUE,4,d Arab Emirates on 30 November 2021,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,10/9/2022,TRUE,5,d Arab Emirates on 9 October 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,11/14/2021,TRUE,1,d Arab Emirates on 14 November 2021,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,10/20/2021,TRUE,1,d Arab Emirates on 20 October 2021,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,11/21/2021,FALSE,5,d Arab Emirates on 21 November 2021,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,9/28/2021,TRUE,5,d Arab Emirates on 28 September 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,1/14/2022,TRUE,1,d Arab Emirates on 14 January 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,10/17/2021,TRUE,1,d Arab Emirates on 17 October 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,1/24/2022,TRUE,1,d Arab Emirates on 24 January 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,10/24/2021,TRUE,1,d Arab Emirates on 24 October 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,10/21/2022,FALSE,5,d Arab Emirates on 21 October 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,4/7/2022,TRUE,5,d Arab Emirates on 7 April 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,9/28/2022,TRUE,5,d Arab Emirates on 28 September 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,12/15/2021,TRUE,5,d Arab Emirates on 15 December 2021,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,4/28/2022,TRUE,5,d Arab Emirates on 28 April 2022,Blue , 128 GB,B09G9DZFQ7
B09G9J5JZX,United Arab Emirates,7/18/2022,TRUE,5,d Arab Emirates on 18 July 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,1/11/2022,TRUE,5,d Arab Emirates on 11 January 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,3/10/2022,TRUE,1,d Arab Emirates on 10 March 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,10/9/2022,TRUE,5,d Arab Emirates on 9 October 2022,Midnight , 256 GB,B09G9J5JZX
B09G9J5JZX,United Arab Emirates,4/2/2024,TRUE,5,d Arab Emirates on 2 April 2024,Midnight , 256 GB,B09G9J5JZX
B0CHX1W1XY,India,8/23/2024,TRUE,5,8/23/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/24/2024,TRUE,4,5/24/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,8/2/2024,TRUE,5,8/2/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,7/31/2024,TRUE,5,7/31/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,7/21/2024,TRUE,5,7/21/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/12/2024,TRUE,4,5/12/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/17/2024,TRUE,3,5/17/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,3/19/2024,TRUE,4,3/19/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,1/11/2024,TRUE,5,1/11/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,11/12/2023,TRUE,5,11/12/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,3/17/2024,TRUE,5,3/17/2024, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,5/7/2024,TRUE,3,5/7/2024, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,2/2/2024,TRUE,5,2/2/2024, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,2/25/2024,TRUE,5,2/25/2024, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,1/19/2024,TRUE,5,1/19/2024, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,8/22/2024,TRUE,1,8/22/2024, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,11/23/2023,TRUE,1,11/23/2023, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,10/15/2023,FALSE,5,10/15/2023, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,10/10/2023,FALSE,2,10/10/2023, Yellow  ,128 GB,B0CHX7NG26
B0CHX1W1XY,India,7/31/2024,TRUE,5,7/31/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,5/20/2024,TRUE,4,5/20/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/15/2024,TRUE,5,3/15/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/28/2024,TRUE,4,3/28/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/6/2024,TRUE,5,3/6/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/27/2024,TRUE,3,3/27/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/6/2024,TRUE,5,3/6/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/20/2024,TRUE,5,3/20/2024, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,11/27/2023,TRUE,5,11/27/2023, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,12/31/2023,TRUE,5,12/31/2023, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,4/26/2024,TRUE,4,4/26/2024, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,3/3/2024,TRUE,5,3/3/2024, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,4/8/2024,TRUE,5,4/8/2024, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,11/18/2023,TRUE,4,11/18/2023, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,10/29/2023,TRUE,5,10/29/2023, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,10/25/2023,TRUE,5,10/25/2023, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,5/30/2024,TRUE,1,5/30/2024, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,10/2/2023,FALSE,5,10/2/2023, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,10/2/2023,FALSE,5,10/2/2023, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,10/11/2023,FALSE,5,10/11/2023, Green  ,256 GB,B0CHX41VNZ
B0CHX1W1XY,India,9/12/2024,TRUE,5,9/12/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,8/30/2024,TRUE,5,8/30/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,7/26/2024,TRUE,5,7/26/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,5/14/2024,TRUE,4,5/14/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,4/15/2024,TRUE,4,4/15/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,7/3/2024,TRUE,5,7/3/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,6/12/2024,TRUE,5,6/12/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,5/18/2024,TRUE,5,5/18/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,5/15/2024,TRUE,5,5/15/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,5/20/2024,TRUE,5,5/20/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,5/26/2024,TRUE,5,5/26/2024, Yellow  ,256 GB,B0CHX8JCXN
B0CHX1W1XY,India,12/6/2023,TRUE,5,12/6/2023, Yellow  ,256 GB,B0CHX8JCXN
B0CHX1W1XY,India,10/15/2023,FALSE,1,10/15/2023, Blue  ,512 GB,B0CHXB1PT6
B0CHX1W1XY,India,10/6/2023,TRUE,5,10/6/2023, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,9/14/2024,TRUE,5,9/14/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,8/14/2024,TRUE,5,8/14/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/12/2024,TRUE,4,7/12/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,9/17/2024,TRUE,5,9/17/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,9/7/2024,TRUE,5,9/7/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/24/2024,TRUE,4,7/24/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,8/28/2024,TRUE,5,8/28/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,8/18/2024,TRUE,5,8/18/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/3/2024,TRUE,4,7/3/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,6/17/2024,TRUE,4,6/17/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,7/12/2024,TRUE,5,7/12/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,6/20/2024,TRUE,5,6/20/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,6/4/2024,TRUE,5,6/4/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,3/2/2024,TRUE,4,3/2/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,5/24/2024,TRUE,5,5/24/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,12/26/2023,TRUE,5,12/26/2023, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,8/3/2024,TRUE,1,8/3/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,11/20/2023,TRUE,5,11/20/2023, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,2/29/2024,TRUE,5,2/29/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,9/1/2024,TRUE,5,9/1/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,8/27/2024,TRUE,5,8/27/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,5/28/2024,TRUE,4,5/28/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,4/30/2024,TRUE,5,4/30/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,4/13/2024,TRUE,4,4/13/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,2/15/2024,TRUE,5,2/15/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,3/10/2024,TRUE,4,3/10/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,9/9/2024,TRUE,1,9/9/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,4/28/2024,TRUE,5,4/28/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,1/4/2024,TRUE,4,1/4/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,10/29/2023,TRUE,3,10/29/2023, Pink  ,256 GB,B0CHX4CRND
B0CHX1W1XY,India,3/13/2024,FALSE,4,3/13/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,4/30/2024,FALSE,5,4/30/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,6/18/2024,FALSE,1,6/18/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/1/2024,TRUE,5,5/1/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,10/6/2023,FALSE,5,10/6/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,9/16/2024,FALSE,5,9/16/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/5/2024,TRUE,1,5/5/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,6/11/2024,TRUE,1,6/11/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,10/1/2023,TRUE,5,10/1/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,3/23/2024,TRUE,1,3/23/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/19/2024,TRUE,1,5/19/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,4/27/2024,FALSE,3,4/27/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,3/2/2024,TRUE,1,3/2/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,11/11/2023,TRUE,1,11/11/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,11/12/2023,TRUE,1,11/12/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/20/2024,TRUE,5,5/20/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/10/2024,TRUE,5,5/10/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,3/11/2024,TRUE,5,3/11/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/11/2024,TRUE,5,5/11/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,12/23/2023,TRUE,3,12/23/2023, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,8/4/2024,TRUE,1,8/4/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,9/7/2024,FALSE,4,9/7/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/4/2024,TRUE,5,4/4/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,2/23/2024,TRUE,5,2/23/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/27/2024,TRUE,5,4/27/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/31/2024,TRUE,1,5/31/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,10/3/2023,TRUE,5,10/3/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,4/4/2024,TRUE,1,4/4/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,11/27/2023,TRUE,1,11/27/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,1/8/2024,TRUE,1,1/8/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,12/25/2023,TRUE,1,12/25/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,11/20/2023,TRUE,1,11/20/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,2/5/2024,FALSE,4,2/5/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,7/11/2024,FALSE,1,7/11/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,10/3/2023,FALSE,3,10/3/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,7/24/2024,TRUE,5,7/24/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,8/14/2024,TRUE,5,8/14/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,7/31/2024,TRUE,4,7/31/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,10/7/2023,TRUE,5,10/7/2023, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,8/22/2024,TRUE,4,8/22/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,9/4/2024,TRUE,5,9/4/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,8/25/2024,TRUE,5,8/25/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,9/14/2024,TRUE,5,9/14/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,8/21/2024,TRUE,5,8/21/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,9/7/2024,TRUE,5,9/7/2024, Blue  ,128 GB,B0CHX2F5QT
B0CHX1W1XY,India,8/6/2024,TRUE,1,8/6/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,12/7/2023,TRUE,5,12/7/2023, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,10/13/2023,TRUE,5,10/13/2023, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,9/2/2024,FALSE,5,9/2/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,5/31/2024,TRUE,1,5/31/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,6/14/2024,TRUE,1,6/14/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,11/20/2023,TRUE,5,11/20/2023, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,4/13/2024,TRUE,1,4/13/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,2/25/2024,TRUE,1,2/25/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,1/12/2024,TRUE,1,1/12/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,6/22/2024,TRUE,5,6/22/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,6/21/2024,TRUE,5,6/21/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,6/14/2024,TRUE,5,6/14/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/26/2024,TRUE,5,5/26/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/15/2024,TRUE,5,5/15/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,10/2/2023,TRUE,5,10/2/2023, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/10/2024,TRUE,5,5/10/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,6/6/2024,TRUE,5,6/6/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/17/2024,TRUE,3,5/17/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/28/2024,TRUE,5,5/28/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,3/3/2024,FALSE,5,3/3/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,11/9/2023,FALSE,5,11/9/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,10/14/2023,FALSE,5,10/14/2023, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,1/29/2024,FALSE,1,1/29/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,1/7/2024,FALSE,1,1/7/2024, Black  ,256 GB,B0CHX2WQLX
B0CHX1W1XY,India,12/3/2023,TRUE,5,12/3/2023, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/6/2024,TRUE,4,4/6/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/24/2024,TRUE,4,4/24/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,3/23/2024,TRUE,5,3/23/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/1/2024,TRUE,4,4/1/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,3/27/2024,TRUE,4,3/27/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/25/2024,TRUE,4,4/25/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/1/2024,TRUE,5,7/1/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,6/20/2024,TRUE,5,6/20/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,6/25/2024,TRUE,5,6/25/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,4/15/2024,TRUE,5,4/15/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,3/5/2024,TRUE,4,3/5/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,5/21/2024,TRUE,5,5/21/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,4/9/2024,TRUE,5,4/9/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,12/31/2023,TRUE,4,12/31/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,2/5/2024,TRUE,4,2/5/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,9/10/2024,TRUE,1,9/10/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,10/30/2023,TRUE,4,10/30/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,10/24/2023,TRUE,5,10/24/2023, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,3/26/2024,TRUE,2,3/26/2024, Pink  ,128 GB,B0CHX3TW6X
B0CHX1W1XY,India,9/8/2024,TRUE,3,9/8/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,8/2/2024,TRUE,5,8/2/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/29/2024,TRUE,5,7/29/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,8/20/2024,TRUE,3,8/20/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,9/1/2024,TRUE,5,9/1/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/24/2024,TRUE,4,5/24/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/25/2024,TRUE,5,7/25/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,7/24/2024,TRUE,5,7/24/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/25/2024,TRUE,4,5/25/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,5/23/2024,TRUE,4,5/23/2024, Black  ,128 GB,B0CHX1W1XY
B0CHX1W1XY,India,1/7/2024,FALSE,4,1/7/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,1/29/2024,FALSE,2,1/29/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,2/25/2024,FALSE,1,2/25/2024, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,10/13/2023,FALSE,5,10/13/2023, Blue  ,256 GB,B0CHX6N27Y
B0CHX1W1XY,India,10/23/2023,TRUE,1,10/23/2023, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,5/3/2024,FALSE,5,5/3/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,7/20/2024,FALSE,1,7/20/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,10/12/2023,FALSE,4,10/12/2023, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,2/20/2024,FALSE,5,2/20/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,2/18/2024,FALSE,5,2/18/2024, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,12/15/2023,FALSE,2,12/15/2023, Green  ,128 GB,B0CHX6NQMD
B0CHX1W1XY,India,7/24/2024,FALSE,1,7/24/2024, Green  ,128 GB,B0CHX6NQMD
